file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
prat.wav,-697.37427,194.01428,30.426065,-13.147675,22.228485,25.456776,6.972168,2.2131398,-9.474378,-22.040434,-8.140905,5.5133524,-3.2402031
prat.wav,-697.7626,195.06757,32.660637,-13.8254,18.039993,21.444872,5.457578,2.7731667,-7.7822533,-20.969427,-9.674498,2.4679906,-4.8570366
prat.wav,-696.95905,195.90271,32.705673,-13.8559065,19.745361,24.255737,5.5477247,-1.1251402,-11.6545,-21.36027,-8.2126,1.857618,-9.406725
prat.wav,-699.38184,192.40857,30.41084,-12.961775,23.115955,27.686747,8.160612,0.103798985,-13.352323,-25.042294,-10.297841,1.7549149,-10.528462
prat.wav,-702.5464,189.1077,28.509487,-14.455551,23.983671,32.30519,12.332376,0.17529547,-13.945344,-22.85829,-7.841619,3.8584204,-4.4855413
prat.wav,-706.88477,186.69951,30.897568,-12.912466,23.629467,33.45661,14.175205,-0.53358626,-15.723839,-22.0681,-5.101422,5.3220797,-5.2993665
prat.wav,-713.2449,184.6916,38.270397,-8.018263,20.358343,28.447287,11.734147,-2.839232,-17.765121,-20.460758,-1.498832,5.385171,-9.800818
prat.wav,-726.12494,175.88156,44.143433,-0.24229738,21.414078,27.304077,13.262138,0.5376891,-13.218393,-15.081554,1.9935911,5.7751865,-11.222853
prat.wav,-738.39874,166.55597,46.116966,2.3499923,21.70631,30.56952,18.31142,2.7582605,-12.93664,-14.877922,1.5766094,5.587043,-10.6367655
prat.wav,-749.8236,159.48859,51.203163,5.8078804,19.344006,30.537659,22.669893,6.987233,-9.558939,-11.836157,2.9141035,7.1006546,-7.134572
prat.wav,-760.0652,154.2848,58.781353,12.2710285,18.425991,26.780254,17.249266,0.69908124,-10.497696,-6.7778673,6.3342056,7.0298204,-6.0444207
prat.wav,-772.65326,145.55235,60.895073,10.21616,10.260818,23.639961,20.182102,2.443846,-11.282151,-9.833092,-0.9318783,0.16200984,-5.7463255
prat.wav,-780.512,139.66406,60.735336,7.024063,4.7394094,23.719313,24.98727,5.1620035,-12.0444355,-12.288358,-3.6602645,0.8564484,-1.1187764
prat.wav,-787.74725,134.19173,65.26053,16.623177,9.443222,20.792406,19.653969,1.2949955,-14.497342,-14.07062,-4.247696,3.6146185,4.74409
prat.wav,-805.8393,118.38336,66.95386,25.200197,11.842037,14.763462,12.3382015,-1.5890036,-15.895921,-18.692097,-9.964617,0.49330857,3.1988854
prat.wav,-822.7942,101.842285,64.99706,31.083996,14.409441,10.4706955,6.1632724,-3.944364,-13.272232,-13.359718,-4.924379,2.7379112,1.9313555
prat.wav,-827.5053,97.946175,67.30138,38.343742,21.879927,14.061369,5.866433,-4.782707,-11.976669,-10.488347,-2.4485288,4.7471814,5.2905345
prat.wav,-830.5608,94.038666,64.83444,38.27912,24.112995,17.227701,8.578279,-2.8150773,-10.405507,-9.49264,-2.708723,3.2596297,3.8038917
prat.wav,-841.02106,84.63338,66.25421,46.057137,30.051718,18.074991,7.2177806,-3.1669474,-10.365243,-11.443315,-6.8488793,-0.9375645,1.1194634
prat.wav,-847.5523,78.7699,67.202515,50.9053,33.06185,16.48705,3.2108731,-5.6225653,-9.837774,-10.267542,-8.500507,-6.2811956,-4.860965
prat.wav,-848.57166,77.27667,65.84973,50.374657,34.254494,20.135162,9.298529,1.8223954,-2.670401,-4.800005,-5.5126057,-5.6622963,-5.7209406
prat.wav,-853.8057,70.04799,61.147964,50.22605,37.979298,27.370731,18.33601,9.305807,1.7312837,-3.2595308,-6.086668,-7.5430436,-7.9206247
prat.wav,-858.0518,64.54108,57.76889,50.082893,40.01261,30.40533,21.684982,11.2549515,1.7375566,-3.85588,-6.9475536,-8.227916,-7.1256056
prat.wav,-854.2367,68.59326,57.874584,47.434387,38.898865,31.502432,23.752714,13.892474,3.1786556,-4.49508,-7.331193,-7.0394826,-6.707343
prat.wav,-855.42615,67.73825,58.22552,47.965164,38.79268,30.577877,23.24807,15.991018,7.787526,-0.051342487,-5.055915,-7.4014444,-9.160551
prat.wav,-855.878,68.216324,60.36174,50.209007,40.282932,31.789461,24.436718,17.268822,9.730984,2.1812897,-4.3734827,-8.959731,-11.198574
prat.wav,-859.4122,64.52989,59.835133,52.83871,44.262726,34.628525,24.425697,14.374275,5.3977385,-1.7423038,-6.801066,-10.033595,-11.832314
prat.wav,-862.0871,60.34429,55.179237,48.623543,40.96186,31.549965,20.915443,11.000692,3.1377182,-3.0449257,-8.194405,-11.7695,-12.929701
prat.wav,-866.08575,54.40809,49.298447,44.10952,38.41182,30.514473,21.002592,12.184959,5.3170815,-0.11403844,-4.8829594,-8.683516,-10.60942
prat.wav,-865.6009,55.1583,50.310555,45.232883,38.750328,29.572716,19.829363,11.9089365,5.1613617,-1.465382,-6.7328386,-9.412567,-10.453556
prat.wav,-861.07556,61.035637,54.398212,46.712936,38.393425,28.70442,18.55476,9.842883,3.1398757,-2.1754603,-6.3665104,-9.25909,-10.84804
prat.wav,-852.1707,72.31996,63.009644,52.47145,41.212708,29.37227,17.824793,7.563924,0.08836538,-4.567449,-7.863473,-10.016667,-10.838774
prat.wav,-848.15955,78.203766,68.07674,55.13539,41.98751,29.421856,17.590206,7.3424673,-0.16226685,-4.8562346,-8.002105,-10.697796,-12.536858
prat.wav,-832.1061,94.44266,69.95468,45.21279,29.558105,22.140697,16.576683,9.031328,0.8121466,-5.4264383,-9.478327,-12.751665,-15.206589
prat.wav,-808.3945,115.97213,65.87906,22.877138,8.042994,14.29705,20.414377,14.308178,0.8585455,-8.99423,-11.195482,-9.760281,-9.276159
prat.wav,-787.2394,135.78123,64.803635,8.22256,-4.7595,11.066517,22.166817,12.720179,-6.5072203,-17.680729,-15.4433,-7.3747406,-2.3802443
prat.wav,-773.52264,146.75299,59.592594,-4.7619042,-12.427867,12.452017,26.72029,14.799569,-6.810524,-18.117506,-16.196846,-9.935148,-5.7389674
prat.wav,-759.27783,160.78748,61.628,-9.629604,-16.296167,11.32011,24.825623,10.232088,-11.618692,-19.80711,-14.417973,-7.253831,-4.3022366
prat.wav,-748.5322,171.34511,64.70934,-8.131432,-13.17823,11.224743,17.90575,1.5663619,-15.107519,-18.877365,-14.8359585,-10.566193,-6.541524
prat.wav,-739.3898,180.78748,67.81973,-8.343699,-14.589969,6.7854176,10.198839,-4.57235,-15.707862,-16.93373,-15.920374,-14.289185,-7.5068893
prat.wav,-733.6934,185.9188,68.3094,-9.829214,-17.807886,0.7813536,5.109433,-3.1609282,-8.989622,-13.122194,-19.955658,-20.660172,-7.6300297
prat.wav,-729.23883,189.48476,68.072914,-11.108279,-21.287073,-7.0061426,-2.3683257,-3.2531433,-1.8132962,-5.573971,-17.065708,-20.57587,-5.424149
prat.wav,-718.8207,197.05812,65.27959,-14.008171,-19.620064,-6.0457144,-3.877516,-2.4723802,2.5299892,-1.7663435,-15.654833,-20.187904,-6.095416
prat.wav,-710.3102,200.4639,57.134888,-18.139275,-12.393391,1.7255176,-2.8096945,-2.2267525,4.274931,-3.6400375,-19.34396,-18.573193,-0.47448632
prat.wav,-697.6821,209.15367,55.504097,-14.798097,-5.253087,-1.7838469,-14.159445,-6.4880047,6.7360334,-5.0505543,-23.831028,-18.96661,2.0807617
prat.wav,-682.2149,214.99411,42.376503,-20.123617,0.81130993,-2.448118,-19.91163,-4.2545485,10.652893,-9.138844,-26.973375,-15.10424,2.4148505
prat.wav,-680.40314,208.38551,28.149063,-24.33628,4.610036,-2.5653825,-20.095913,1.0979187,13.581983,-11.343674,-24.441326,-8.082991,3.8934157
prat.wav,-686.4978,198.57867,23.8892,-18.983055,6.9906635,-6.950489,-21.116879,4.102687,13.561142,-13.307954,-24.492474,-7.9194746,3.713019
prat.wav,-696.0733,189.13116,24.84634,-14.326237,3.8618183,-9.656725,-15.316292,7.179142,10.200261,-16.538895,-26.127956,-5.8178005,6.2795925
prat.wav,-699.97345,177.93909,27.309978,2.6068463,-4.2797947,-21.795128,-6.2372437,3.5382266,-1.3801653,-8.066025,-19.38675,-13.798445,1.3061543
prat.wav,-703.33844,169.60854,28.756987,14.61845,-10.011264,-31.269596,2.2429752,5.6479325,-8.5085945,-3.1127477,-14.701334,-18.30943,3.9102762
prat.wav,-714.1356,163.86739,39.48362,24.926188,-15.966769,-39.238567,6.9455767,7.2827315,-17.534163,-6.8573914,-13.24907,-19.225924,6.3804216
prat.wav,-719.6714,161.10266,41.992874,24.504478,-21.629673,-43.94976,10.862108,13.871819,-16.586357,-4.498202,-10.5000725,-24.119661,3.499164
prat.wav,-728.336,156.70654,45.635956,28.967133,-14.437107,-40.471138,7.1665864,13.769901,-13.758844,-6.3451424,-13.703178,-27.441906,-0.4368679
prat.wav,-736.3193,152.7067,49.6748,33.029408,-11.881924,-42.104073,5.342313,18.44289,-10.329206,-7.124837,-10.913989,-24.99049,-3.4536119
prat.wav,-741.9026,148.08626,53.95616,41.186142,-14.990975,-53.94362,5.355317,27.563894,-13.556299,-15.345169,-4.1288586,-15.550349,-8.548676
prat.wav,-744.8472,146.84784,53.909805,39.042694,-16.002201,-55.1941,4.437474,31.66877,-10.794924,-17.893444,-3.83505,-13.983994,-12.709087
prat.wav,-747.7015,143.62758,51.90934,36.705284,-17.115107,-52.406433,7.3061213,32.29277,-9.357491,-16.706753,-3.5815032,-10.626547,-8.405806
prat.wav,-750.7678,143.6528,52.724373,32.674583,-17.854147,-49.739502,6.4301624,30.557411,-11.458528,-22.097878,-7.4090176,-11.473077,-7.770063
prat.wav,-763.6509,140.56201,57.26536,27.31171,-13.603668,-40.251816,2.4362416,27.35147,-8.79177,-23.16883,-6.2079916,-8.159355,-7.5509357
prat.wav,-790.9597,121.6978,55.797676,18.886593,-12.609388,-25.745996,4.150717,23.237999,2.0878315,-9.31574,-0.33657825,-2.7082942,-3.9367905
prat.wav,-805.933,115.59296,60.67402,12.484018,-16.394966,-20.032608,-1.3641971,13.403144,7.722969,-2.647437,-4.6041517,-3.6683576,-0.29395217
prat.wav,-825.6302,97.13327,55.87121,11.600626,-16.198555,-21.228954,-11.412192,-0.5131306,2.3860292,-2.2253423,-7.534254,-7.621142,-2.167741
prat.wav,-841.5577,79.237015,49.01925,15.347103,-8.55686,-17.185982,-13.434418,-5.3319254,-0.69736683,-2.2529955,-6.838338,-9.320122,-7.1577797
prat.wav,-852.2137,67.92313,46.348392,20.547924,-0.74903345,-12.910628,-16.043255,-13.3195,-8.736571,-5.243464,-3.6473093,-2.7490647,-0.8601475
prat.wav,-860.5886,57.17585,39.32704,19.250896,2.2584977,-10.009607,-16.024662,-14.342112,-7.0654497,0.23687425,3.5179381,3.384798,2.5336165
prat.wav,-865.47144,50.634422,34.905685,19.21876,6.5742354,-3.5839725,-9.227261,-7.9147444,-2.0296013,3.2120314,5.377095,5.365365,4.2502027
prat.wav,-871.9286,42.938606,29.547878,15.175829,4.5617676,-2.0075512,-6.1562114,-8.107957,-6.7382708,-2.1995034,2.8770657,5.376064,4.4606295
prat.wav,-892.087,18.055065,13.175901,7.4677696,2.852896,0.10921463,-1.0419617,-1.2267386,-0.9096554,-0.40381405,-0.041549087,-0.09432152,-0.54073894
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-906.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prat.wav,-903.7508,3.40457,3.142162,2.727763,2.1932936,1.578748,0.9282154,0.28570253,-0.30878964,-0.82244945,-1.2317986,-1.5236051,-1.6946065
prat.wav,-871.91,43.97958,32.84475,20.623049,11.665891,6.5525293,3.016523,-0.97109157,-5.0981407,-7.351981,-6.367405,-3.0195193,0.1603617
prat.wav,-786.5541,118.6808,33.329735,2.5990791,10.825039,3.479806,-10.192394,-1.3025886,9.515777,-3.5028367,-17.904726,-8.034489,7.74931
prat.wav,-728.58374,162.38757,21.887089,-8.382116,24.0282,9.283199,-22.144848,-8.569777,5.220319,-23.266876,-39.872158,-7.2136307,22.390442
prat.wav,-709.64667,176.41495,17.459255,-12.955458,26.940311,9.144787,-27.963966,-11.178329,5.378053,-28.531418,-47.80783,-8.702534,25.71774
prat.wav,-716.4262,172.4046,18.738567,-17.517342,16.49002,2.1554081,-31.225285,-15.30435,5.210643,-19.604895,-38.44423,-10.406664,15.38242
prat.wav,-730.2268,166.90671,31.614548,-9.830177,10.016115,-3.679409,-29.094437,-12.042627,8.917763,-11.468142,-32.137386,-13.14427,10.329026
prat.wav,-730.0633,171.18289,39.73284,-6.7712116,5.8231063,-9.688751,-35.114697,-18.162674,8.053467,-3.822732,-23.103668,-10.26524,9.315237
prat.wav,-723.28046,179.60506,44.733864,-5.519434,5.5074472,-10.899581,-38.635525,-21.73994,9.895067,3.1909175,-17.942497,-10.661957,6.840294
prat.wav,-721.0108,182.819,50.286926,3.7007096,12.829535,-10.095873,-40.01288,-19.666449,14.678823,8.2532625,-13.035027,-7.552007,5.7771254
prat.wav,-712.9161,187.13503,49.20909,10.232166,21.05356,-12.165365,-45.359653,-19.30774,15.197702,6.3661413,-11.398132,-4.957281,1.8417747
prat.wav,-700.81085,191.85172,41.112686,10.980827,28.903242,-15.338546,-56.87123,-25.832783,12.426831,2.932981,-12.275579,-5.064664,-2.9040082
prat.wav,-675.94415,201.46707,27.830635,13.333297,39.375717,-12.687435,-55.75216,-25.745152,8.621638,-0.56705296,-8.964926,2.6906252,-2.013739
prat.wav,-650.0591,211.86057,20.96391,24.26855,46.204697,-19.066813,-59.176155,-27.111238,5.0588174,-8.137401,-11.600967,10.605465,-1.2884339
prat.wav,-636.7182,213.50447,17.376171,36.047188,50.884186,-20.049984,-58.429665,-31.799173,4.514695,-8.136316,-16.274965,12.817078,-0.17011523
prat.wav,-631.5313,213.60327,14.8142185,40.604576,54.31942,-19.283428,-57.620968,-32.35942,5.5125914,-7.306551,-16.691837,13.433546,-3.2942517
prat.wav,-625.45074,217.73291,17.474442,42.71398,48.693844,-21.739346,-52.13987,-30.269766,6.1388164,-5.422357,-16.843624,14.115414,-4.611843
prat.wav,-632.6717,213.67856,22.6632,47.313442,47.27963,-22.657253,-50.922607,-31.58498,7.96603,1.7009854,-13.999679,14.615191,-2.9038024
prat.wav,-638.4349,212.46924,24.126217,44.784836,49.78836,-18.2998,-48.640686,-28.018124,7.3362703,-3.856812,-19.412876,12.677356,1.8740287
prat.wav,-643.83563,213.27124,30.487663,46.407253,49.920113,-20.408278,-50.32447,-27.053366,5.711096,-5.337408,-21.729721,8.3152,3.400476
prat.wav,-650.13666,212.3601,37.860157,50.93612,51.069878,-19.839617,-50.927757,-28.274216,8.56489,0.99494255,-22.480865,3.5354419,6.3878307
prat.wav,-663.2031,205.33354,45.214752,56.555893,48.857475,-25.741262,-53.555744,-23.074703,17.347572,6.8254595,-21.749985,1.1927533,4.7597837
prat.wav,-679.8247,196.37265,53.091343,64.60926,54.866154,-24.350769,-54.823917,-17.36844,23.883377,7.6480675,-22.940292,-5.7148523,-5.0437336
prat.wav,-682.77814,199.34071,59.617928,63.5167,52.142044,-25.332432,-57.26726,-20.289534,21.942913,9.8281765,-19.495626,-9.089307,-9.070341
prat.wav,-688.7838,197.3599,61.332214,59.84018,48.77352,-26.385307,-58.369545,-19.299694,23.185583,11.15156,-16.61424,-8.821135,-9.805453
prat.wav,-700.4629,191.27867,64.64824,58.749508,48.133083,-24.093193,-60.604584,-24.38311,21.422985,14.260551,-12.869118,-9.273163,-9.498781
prat.wav,-704.29395,193.91757,72.315125,59.770866,49.63104,-19.517063,-61.13772,-28.981434,18.23379,13.987582,-11.9440155,-9.347149,-8.794607
prat.wav,-707.74475,196.43631,78.6017,58.784645,48.85811,-17.431807,-63.261856,-33.85502,15.776279,15.688685,-9.638612,-9.768903,-7.2999334
prat.wav,-705.20233,200.56422,80.66579,58.53855,51.902,-13.200811,-64.096954,-37.984055,12.948477,16.865488,-3.811612,-2.9263363,-2.8952227
prat.wav,-704.58215,200.23004,78.22548,55.80976,51.28637,-11.494622,-62.112396,-37.383324,13.003784,17.93382,-2.860631,-3.7788393,-3.9205465
prat.wav,-707.9805,198.56494,78.29462,54.698154,52.942642,-7.421177,-56.930523,-31.82928,13.253472,14.676348,-3.7406259,-5.527741,-5.988319
prat.wav,-709.1719,198.94019,77.11229,49.512077,50.889404,-6.128106,-54.356853,-27.57087,12.710773,9.824101,-3.6047125,-2.3882098,-5.728613
prat.wav,-712.29285,196.98068,76.210526,44.770393,46.479027,-3.822701,-48.774937,-25.094513,12.027848,8.343771,-5.0630503,-3.0343416,-5.431858
prat.wav,-719.2963,192.61436,78.912476,46.387436,46.10189,-1.9321111,-47.148586,-25.088057,16.104336,14.779874,-5.0062876,-7.00579,-4.898871
prat.wav,-713.8237,195.4648,76.6927,43.800472,42.76499,-2.8445244,-46.205612,-26.360146,19.357117,22.107952,-6.0337243,-11.086729,-1.7598374
prat.wav,-706.47314,200.14554,74.10707,40.619186,41.131954,-1.9573934,-44.69838,-29.606981,14.545146,21.813568,-5.4540677,-12.882563,-3.128269
prat.wav,-696.9869,203.40793,67.46981,37.184483,38.269485,-3.577413,-39.335304,-26.739702,7.8946586,14.322571,-5.7719893,-5.7856264,3.1960702
prat.wav,-699.3127,198.94736,67.59715,43.485615,40.062515,-4.4990115,-37.679863,-28.692543,4.1589093,15.193037,-4.1068144,-5.6743965,3.2144651
prat.wav,-710.9722,190.85486,72.39332,47.884506,38.955593,-1.7237169,-34.680984,-33.17845,3.4951427,22.743553,-1.5496366,-9.426958,2.1681376
prat.wav,-721.17816,188.83713,80.2917,46.711815,33.891617,-4.39417,-39.006092,-36.506065,2.6265159,22.485817,-0.43671745,-9.579767,0.6229432
prat.wav,-728.0936,189.95981,85.809616,40.361164,27.797115,-6.715072,-42.442886,-33.79603,7.6780987,24.465517,3.1222878,-11.257702,-6.197183
prat.wav,-735.57574,187.30817,89.68004,38.499615,23.986965,-6.851466,-42.35486,-34.961708,6.5932302,26.910172,9.409054,-10.828812,-12.221558
prat.wav,-740.0352,185.25217,92.25401,39.329147,24.189816,-2.1963146,-35.371418,-32.547516,2.415007,21.559263,7.7213345,-10.682545,-12.935343
prat.wav,-745.805,180.19995,92.70708,41.258003,23.783457,-2.1820965,-31.254074,-28.69557,-1.1788713,12.894963,3.3702755,-8.563343,-11.57145
prat.wav,-754.55096,174.23785,98.0847,49.750725,26.363178,-3.2914078,-28.779888,-23.248951,0.9015648,10.926401,2.704482,-5.314903,-7.176058
prat.wav,-759.82904,172.13403,101.76404,49.216526,20.796864,-4.959816,-24.409515,-18.637177,3.4520497,12.729872,2.1383548,-9.518427,-10.464011
prat.wav,-761.1017,172.66489,103.07617,45.573265,16.081669,-1.9970134,-16.975363,-17.291569,-0.26546744,13.922951,8.007507,-8.831058,-15.994783
prat.wav,-763.0911,169.31493,99.98242,45.59028,19.488462,0.30571795,-19.966003,-23.5144,-3.7313132,15.251074,10.236534,-9.180098,-17.640417
prat.wav,-769.77344,162.31653,98.31764,47.676254,21.196,0.12176412,-19.09615,-19.10627,1.7153385,17.917202,11.246255,-5.8648996,-12.601187
prat.wav,-781.6026,151.80116,98.47876,50.452583,19.046701,-3.1013775,-15.930086,-11.99231,3.627541,13.58028,9.413318,-0.73663664,-6.8117666
prat.wav,-789.52136,144.85745,97.44082,49.024746,16.181503,-0.6052138,-6.523618,-4.4174585,2.787674,9.077398,8.973311,2.2852383,-6.429146
prat.wav,-792.0001,142.7741,98.10145,51.198048,17.937391,-0.27259183,-7.8399467,-7.0056944,0.3283236,8.409021,10.032969,2.882378,-8.367165
